@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2}
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 numeric

@data
3492,'2016/09/18 15:57:15:607',52,11.397351,1.447656,0.311757,0.591486,0.111799,0.375781,0.035858,0.224733,0.287132,0.271129,0.13903,0.143445,0.040312,0.208711,117.290924,?,?,5,5
3493,'2016/09/18 15:57:15:688',52,10.992962,1.46014,0.32223,0.604523,0.115537,0.371415,0.025327,0.217634,0.295871,0.266463,0.169956,0.135187,0.028626,0.229533,117.477631,?,?,5,5
3494,'2016/09/18 15:57:15:770',52,10.561141,1.481083,0.334062,0.603728,0.131527,0.361493,0.027714,0.210385,0.293783,0.271205,0.191327,0.128801,0.022523,0.240167,117.876579,?,?,5,5
3495,'2016/09/18 15:57:15:851',52,10.268114,1.496672,0.345826,0.599276,0.137642,0.360363,0.027458,0.203805,0.298413,0.263507,0.211807,0.121934,0.027508,0.251632,118.096092,?,?,5,5
3496,'2016/09/18 15:57:15:932',52,10.054181,1.503944,0.359227,0.601909,0.146494,0.35167,0.020065,0.201467,0.30199,0.264916,0.2279,0.114344,0.025939,0.257729,118.213463,?,?,5,5
3497,'2016/09/18 15:57:16:014',52,9.834221,1.510337,0.369424,0.597478,0.158035,0.355127,0.009942,0.19728,0.300366,0.267469,0.248496,0.114143,0.027282,0.254699,118.297073,?,?,5,5
3498,'2016/09/18 15:57:16:095',52,9.671524,1.517735,0.384393,0.590898,0.163521,0.352617,-0.000549,0.190997,0.309487,0.274881,0.260878,0.11008,0.031946,0.254327,118.289749,?,?,5,5
3499,'2016/09/18 15:57:16:176',52,9.479551,1.525748,0.394779,0.595423,0.164369,0.350483,-0.010041,0.187505,0.326112,0.26805,0.270317,0.113753,0.030799,0.250913,118.209259,?,?,5,5
3500,'2016/09/18 15:57:16:257',52,9.189997,1.527082,0.41317,0.598948,0.170823,0.349746,-0.018514,0.177715,0.339486,0.262695,0.274469,0.126622,0.033596,0.252599,118.274536,?,?,5,5
3501,'2016/09/18 15:57:16:327',52,8.951246,1.530798,0.431776,0.594816,0.176178,0.351333,-0.024167,0.179383,0.339304,0.264062,0.28298,0.134102,0.033495,0.246106,118.405807,?,?,5,5
3502,'2016/09/18 15:57:16:408',52,8.755917,1.536009,0.441985,0.60188,0.183078,0.336726,-0.018077,0.18091,0.332472,0.271835,0.28425,0.14216,0.035783,0.241956,118.385742,?,?,5,5
3503,'2016/09/18 15:57:16:490',52,8.611702,1.543404,0.452183,0.602412,0.184842,0.328354,-0.016395,0.176768,0.340022,0.271344,0.28497,0.152309,0.040572,0.233536,118.354012,?,?,5,5
3504,'2016/09/18 15:57:16:571',52,8.489047,1.545725,0.467307,0.606545,0.179161,0.323944,-0.020253,0.18118,0.342746,0.260579,0.295698,0.156779,0.047447,0.233065,118.18988,?,?,5,5
3505,'2016/09/18 15:57:16:652',52,8.464014,1.555522,0.47663,0.608327,0.180338,0.313159,-0.016642,0.183336,0.341608,0.261405,0.301747,0.158929,0.045799,0.227811,118.150192,?,?,5,5
3506,'2016/09/18 15:57:16:733',52,8.367393,1.566148,0.483453,0.60576,0.183613,0.303879,-0.012003,0.187512,0.345031,0.26128,0.303206,0.162861,0.048086,0.219335,118.104034,?,?,5,5
3507,'2016/09/18 15:57:16:822',52,8.266207,1.570401,0.492694,0.607788,0.189406,0.287885,-0.007622,0.194898,0.333779,0.264451,0.310348,0.156312,0.054531,0.215991,118.005325,?,?,5,5
3508,'2016/09/18 15:57:16:896',52,8.028683,1.578805,0.502635,0.601984,0.199556,0.277921,0.010403,0.203573,0.3161,0.265745,0.316729,0.150631,0.056641,0.209005,118.173447,?,?,5,5
3509,'2016/09/18 15:57:16:977',52,7.864056,1.590306,0.517148,0.596265,0.215033,0.265478,0.032247,0.20675,0.297261,0.273298,0.319143,0.150998,0.05641,0.197862,131.12915,?,?,5,5
3510,'2016/09/18 15:57:17:047',52,7.588862,1.584942,0.534521,0.595558,0.231653,0.255572,0.051506,0.208675,0.279347,0.281212,0.316228,0.152286,0.059138,0.185674,130.995804,?,?,5,5
3578,'2016/09/19 13:59:26:699',54,5.340166,0.887858,0.186629,0.226312,0.136399,0.185151,0.184059,0.224225,0.213522,0.219942,0.235325,0.249556,0.174332,0.159851,811.630615,2,?,?,?
3579,'2016/09/19 13:59:26:780',54,6.203325,0.927258,0.160579,0.184412,0.103541,0.179558,0.186501,0.232058,0.217372,0.226122,0.240199,0.244595,0.16393,0.145385,810.768311,2,?,?,?
3580,'2016/09/19 13:59:26:861',54,7.065559,0.970004,0.128274,0.12786,0.062646,0.160384,0.181216,0.247594,0.242281,0.243872,0.254163,0.257987,0.165248,0.128149,811.375671,2,?,?,?
3581,'2016/09/19 13:59:26:942',54,8.661276,1.021111,0.103487,0.073293,0.010648,0.136809,0.17155,0.259405,0.25366,0.253093,0.266623,0.267237,0.16044,0.103418,807.198364,2,?,?,?
3582,'2016/09/19 13:59:27:023',54,9.929935,1.067004,0.076925,0.026513,-0.023629,0.12085,0.168761,0.269304,0.270328,0.273028,0.287021,0.282411,0.162403,0.09096,807.281982,2,?,?,?
3583,'2016/09/19 13:59:27:105',54,10.961668,1.107904,0.051138,-0.04217,-0.066486,0.105111,0.160959,0.277987,0.291432,0.301185,0.313552,0.297512,0.150325,0.074894,806.746521,2,?,?,?
3584,'2016/09/19 13:59:27:186',54,12.248648,1.098699,0.018486,-0.110661,-0.122572,0.07981,0.149744,0.275607,0.292328,0.313021,0.32513,0.313183,0.155266,0.055482,803.649353,2,?,?,?
3585,'2016/09/19 13:59:27:256',54,13.681237,1.144991,-0.01935,-0.174713,-0.171463,0.049969,0.1398,0.283086,0.303591,0.323073,0.335733,0.320618,0.152487,0.039629,803.037598,2,?,?,?
3586,'2016/09/19 13:59:27:337',54,15.043883,1.191587,-0.039686,-0.223657,-0.218892,0.031352,0.141178,0.299532,0.319652,0.338211,0.341001,0.317704,0.140126,0.020731,804.132141,2,?,?,?
3587,'2016/09/19 13:59:27:418',54,15.353669,1.194623,-0.052148,-0.232257,-0.218623,0.034995,0.148379,0.302135,0.318124,0.337849,0.34466,0.319752,0.138274,0.018553,802.943115,2,?,?,?
3588,'2016/09/19 13:59:27:500',54,15.768774,1.190906,-0.045316,-0.234575,-0.235857,0.030289,0.147072,0.301767,0.312897,0.336924,0.339994,0.318346,0.138918,0.019128,800.260315,2,?,?,?
3589,'2016/09/19 13:59:27:581',54,15.696326,1.195475,-0.036873,-0.225709,-0.234049,0.022164,0.143536,0.307096,0.316892,0.336484,0.344154,0.331295,0.154365,0.02477,799.110596,2,?,?,?
3590,'2016/09/19 13:59:27:662',54,16.004332,1.208676,-0.023362,-0.21251,-0.228525,0.021694,0.137633,0.30217,0.312098,0.328728,0.341161,0.33471,0.156041,0.018509,797.084839,2,?,?,?
3591,'2016/09/19 13:59:27:744',54,15.830009,1.207948,-0.021153,-0.205521,-0.214478,0.024078,0.138636,0.29946,0.320545,0.338631,0.341938,0.334587,0.151238,0.017426,800.850891,2,?,?,?
3592,'2016/09/19 13:59:27:825',54,16.103436,1.212457,-0.021683,-0.203816,-0.226478,0.014668,0.134665,0.299065,0.317399,0.335006,0.337944,0.329163,0.144702,0.010063,797.658325,2,?,?,?
3593,'2016/09/19 13:59:27:906',54,16.225109,1.207726,-0.022765,-0.190105,-0.219126,0.014686,0.128105,0.29727,0.322588,0.336663,0.336929,0.330585,0.147541,0.005257,796.238159,2,?,?,?
3594,'2016/09/19 13:59:27:976',54,16.253387,1.210669,-0.021366,-0.185738,-0.220443,0.01759,0.131666,0.30251,0.326012,0.333643,0.337956,0.327383,0.147001,-0.00025,798.431885,2,?,?,?
3595,'2016/09/19 13:59:28:057',54,16.266163,1.218711,-0.012258,-0.17163,-0.214243,0.015343,0.124399,0.299753,0.323317,0.332952,0.335056,0.320079,0.13929,-0.006066,797.226379,2,?,?,?
3596,'2016/09/19 13:59:28:138',54,15.871157,1.219924,-0.008296,-0.168156,-0.209422,0.018171,0.1289,0.305672,0.333071,0.337774,0.339129,0.321369,0.139917,-0.006162,796.519531,2,?,?,?
3597,'2016/09/19 13:59:28:220',54,16.037308,1.220291,-0.009338,-0.164885,-0.209326,0.029353,0.137158,0.311983,0.342931,0.34759,0.345264,0.32127,0.141775,-0.00615,798.546753,2,?,?,?
3598,'2016/09/19 13:59:28:301',54,16.07003,1.221448,-0.016091,-0.16755,-0.210069,0.025972,0.140403,0.316269,0.343633,0.34438,0.348594,0.325722,0.133849,-0.014191,801.076294,2,?,?,?
3599,'2016/09/19 13:59:28:383',54,16.046026,1.220168,-0.014258,-0.16744,-0.213681,0.02407,0.139155,0.312209,0.339172,0.344752,0.346218,0.322941,0.12824,-0.022512,800.59082,2,?,?,?
3600,'2016/09/19 13:59:28:463',54,15.837402,1.216946,-0.019505,-0.168203,-0.217263,0.024917,0.144023,0.31323,0.339084,0.347431,0.351013,0.318855,0.129467,-0.019102,800.235229,2,?,?,?
3601,'2016/09/19 13:59:28:544',54,15.49509,1.210865,-0.019096,-0.171378,-0.219221,0.028039,0.145955,0.314697,0.3351,0.342852,0.353303,0.316445,0.125463,-0.022322,801.439697,2,?,?,?
3602,'2016/09/19 13:59:28:626',54,15.273028,1.210408,-0.011869,-0.166429,-0.208059,0.038011,0.150006,0.317657,0.331565,0.347179,0.362237,0.322352,0.129679,-0.018715,802.479797,2,?,?,?
3603,'2016/09/19 13:59:28:695',54,15.072462,1.216434,-0.003407,-0.166084,-0.212036,0.038036,0.152382,0.321224,0.330372,0.341312,0.360254,0.318565,0.128876,-0.01786,802.7146,2,?,?,?
3604,'2016/09/19 13:59:28:777',54,14.894336,1.211348,-0.007066,-0.166197,-0.21046,0.034989,0.145424,0.310429,0.326554,0.339914,0.358721,0.322362,0.130894,-0.008071,801.495605,2,?,?,?
3605,'2016/09/19 13:59:28:858',54,14.723691,1.191329,-0.011892,-0.174954,-0.215859,0.032345,0.147435,0.309596,0.332823,0.343368,0.366828,0.329553,0.134241,-0.003626,801.585693,2,?,?,?
3606,'2016/09/19 13:59:28:939',54,15.045924,1.190485,-0.014472,-0.174523,-0.219301,0.033548,0.138689,0.30496,0.332715,0.34008,0.373786,0.343223,0.14054,-0.001576,799.526062,2,?,?,?
3607,'2016/09/19 13:59:29:020',54,14.937851,1.195192,0.002419,-0.16501,-0.217541,0.024775,0.127749,0.29578,0.325779,0.335936,0.368381,0.337943,0.132183,-0.002456,796.829895,2,?,?,?
3608,'2016/09/19 13:59:29:102',54,14.516415,1.19091,0.003816,-0.158135,-0.207316,0.031691,0.132294,0.295001,0.33001,0.337915,0.369526,0.330373,0.132407,-0.000204,798.639343,2,?,?,?
3609,'2016/09/19 13:59:29:183',54,14.493235,1.186047,0.008315,-0.15538,-0.207564,0.03767,0.137585,0.296505,0.338474,0.33994,0.370793,0.325288,0.125751,-0.003601,800.534668,2,?,?,?
3610,'2016/09/19 13:59:29:264',54,14.526563,1.187379,0.025835,-0.148357,-0.205819,0.03859,0.135545,0.296398,0.341822,0.343436,0.370321,0.320447,0.11622,-0.002679,800.777893,2,?,?,?
3611,'2016/09/19 13:59:29:346',54,14.307979,1.187069,0.040213,-0.130951,-0.198058,0.032926,0.130787,0.296807,0.345004,0.342958,0.370836,0.325042,0.120523,0.003196,797.601257,2,?,?,?
3612,'2016/09/19 13:59:29:415',54,13.903992,1.17289,0.060545,-0.115368,-0.197001,0.026229,0.128991,0.299896,0.353959,0.353264,0.368607,0.314125,0.113847,0.006376,797.424438,2,?,?,?
3613,'2016/09/19 14:00:01:423',55,5.64877,0.837151,0.160125,0.195367,0.1732,0.206883,0.224501,0.247117,0.200386,0.187367,0.191761,0.1928,0.145395,0.208533,1399.254272,2,?,?,?
3614,'2016/09/19 14:00:01:504',55,8.956818,0.857397,0.095641,0.131144,0.147053,0.203639,0.237114,0.2715,0.188284,0.182107,0.152327,0.18173,0.156999,0.252156,1383.360962,2,?,?,?
3615,'2016/09/19 14:00:01:586',55,11.93556,0.863151,0.025857,0.078404,0.137451,0.219915,0.264554,0.309168,0.184971,0.160561,0.117168,0.176805,0.173066,0.281324,1374.569214,2,?,?,?
3616,'2016/09/19 14:00:01:655',55,14.375683,0.87199,-0.038098,0.038741,0.12472,0.240633,0.286879,0.330266,0.170813,0.131199,0.092302,0.185672,0.201756,0.30132,1372.854614,2,?,?,?
3617,'2016/09/19 14:00:01:736',55,16.814611,0.882339,-0.107939,-0.007015,0.11961,0.26473,0.30685,0.353293,0.156175,0.107893,0.071379,0.201814,0.229019,0.322022,1371.238892,2,?,?,?
3618,'2016/09/19 14:00:01:818',55,18.423792,0.860997,-0.162944,-0.059665,0.134441,0.288575,0.328312,0.375738,0.157988,0.095637,0.045384,0.212516,0.268422,0.348503,1372.12793,2,?,?,?
3619,'2016/09/19 14:00:01:899',55,20.474127,0.833786,-0.254766,-0.122352,0.123676,0.296656,0.33883,0.379971,0.147306,0.084445,0.035429,0.239186,0.304148,0.386481,1375.048584,2,?,?,?
3620,'2016/09/19 14:00:01:980',55,22.454975,0.838257,-0.325675,-0.159121,0.132873,0.320172,0.360597,0.401053,0.139176,0.066206,0.013505,0.248594,0.330017,0.406059,1375.240234,2,?,?,?
3621,'2016/09/19 14:00:02:062',55,24.603058,0.840294,-0.388496,-0.198442,0.135164,0.335305,0.369123,0.425377,0.125795,0.05976,-0.007131,0.267608,0.367813,0.428831,1376.354858,2,?,?,?
3622,'2016/09/19 14:00:02:143',55,26.900078,0.832656,-0.436884,-0.208984,0.163006,0.384328,0.400079,0.448178,0.106738,0.033406,-0.03553,0.289491,0.398177,0.457565,1379.543213,2,?,?,?
3623,'2016/09/19 14:00:02:224',55,25.078629,0.818071,-0.437517,-0.172437,0.213184,0.428621,0.429777,0.44842,0.096064,0.019265,-0.015374,0.326034,0.436033,0.446334,1414.638916,2,?,?,?
3624,'2016/09/19 14:00:02:305',55,23.838539,0.813039,-0.437815,-0.158737,0.23524,0.461435,0.442814,0.441902,0.09625,0.000168,0.000922,0.348917,0.449812,0.423775,1432.240356,2,?,?,?
3625,'2016/09/19 14:00:02:375',55,23.05777,0.81651,-0.4252,-0.134968,0.252479,0.480888,0.446949,0.431659,0.093787,-0.002227,0.010928,0.36928,0.464011,0.410172,1443.786011,2,?,?,?
3626,'2016/09/19 14:00:02:456',55,22.600311,0.819801,-0.425088,-0.131665,0.263293,0.484747,0.438647,0.419442,0.09534,0.012818,0.018651,0.377435,0.466113,0.407208,1448.420898,2,?,?,?
3627,'2016/09/19 14:00:02:538',55,21.897135,0.814098,-0.418295,-0.116275,0.272629,0.491076,0.441246,0.409182,0.092602,0.012914,0.021626,0.381328,0.475082,0.403203,1451.824951,2,?,?,?
3628,'2016/09/19 14:00:02:619',55,21.613695,0.815632,-0.422936,-0.104058,0.270304,0.49406,0.434249,0.403441,0.08018,0.006861,0.023097,0.375265,0.467507,0.400799,1452.776001,2,?,?,?
3629,'2016/09/19 14:00:02:700',55,21.131296,0.811842,-0.415586,-0.098477,0.2635,0.50323,0.438,0.40689,0.080844,-0.004354,0.009714,0.366492,0.470001,0.391668,1451.643555,2,?,?,?
3630,'2016/09/19 14:00:02:782',55,20.695,0.817228,-0.401233,-0.097865,0.250038,0.50337,0.43665,0.401439,0.08111,-0.006926,0.009178,0.372329,0.476562,0.390161,1453.068481,2,?,?,?
3631,'2016/09/19 14:00:02:863',55,20.106785,0.826639,-0.3896,-0.087193,0.24987,0.516747,0.456534,0.402351,0.079863,-0.013158,0.022673,0.374228,0.468181,0.384044,1454.730835,2,?,?,?
3632,'2016/09/19 14:00:02:944',55,19.045017,0.82274,-0.393621,-0.084118,0.236047,0.509539,0.447572,0.387323,0.07417,-0.020563,0.027265,0.372491,0.474444,0.380365,1454.186523,2,?,?,?
3633,'2016/09/19 14:00:03:025',55,19.078571,0.843148,-0.383146,-0.08764,0.224509,0.511339,0.451098,0.390746,0.080845,-0.025321,0.025778,0.370858,0.477551,0.383749,1451.481934,2,?,?,?
3634,'2016/09/19 14:00:03:095',55,18.625416,0.844467,-0.372068,-0.079099,0.222258,0.51214,0.461164,0.396784,0.081027,-0.02331,0.029918,0.372916,0.47842,0.38139,1452.068481,2,?,?,?
3635,'2016/09/19 14:00:03:177',55,17.610785,0.854357,-0.360436,-0.068657,0.227054,0.50975,0.462362,0.394436,0.081308,-0.012252,0.042476,0.374565,0.478452,0.383266,1452.500854,2,?,?,?
3636,'2016/09/19 14:00:03:257',55,16.928913,0.876652,-0.327315,-0.039556,0.249287,0.52478,0.474761,0.407539,0.085013,-0.013843,0.036572,0.366826,0.46778,0.367306,1450.411499,2,?,?,?
3637,'2016/09/19 14:00:03:339',55,16.987513,0.894643,-0.311093,-0.038844,0.24664,0.529653,0.484827,0.424151,0.095009,-0.006758,0.046947,0.371676,0.465214,0.367455,1449.589111,2,?,?,?
3638,'2016/09/19 14:00:03:420',55,17.358908,0.899986,-0.306695,-0.036979,0.249716,0.537021,0.490004,0.429535,0.091052,-0.006675,0.045763,0.372265,0.4697,0.366251,1450.67688,2,?,?,?
3639,'2016/09/19 14:00:03:501',55,17.443701,0.906515,-0.306381,-0.032792,0.254912,0.537308,0.491909,0.425308,0.082029,-0.004983,0.059652,0.381725,0.471739,0.365589,1451.918335,2,?,?,?
3640,'2016/09/19 14:00:03:582',55,17.337158,0.913828,-0.302474,-0.026527,0.255284,0.530547,0.494793,0.432807,0.08244,-0.00178,0.064357,0.380516,0.469907,0.363947,1451.63916,2,?,?,?
3641,'2016/09/19 14:00:03:664',55,17.344263,0.917122,-0.302725,-0.031654,0.250916,0.523574,0.484669,0.430546,0.092215,-0.000939,0.053498,0.377053,0.476634,0.369518,1450.288818,2,?,?,?
3642,'2016/09/19 14:00:03:745',55,17.391388,0.922785,-0.299675,-0.034862,0.255037,0.523714,0.490403,0.428099,0.085963,-0.001536,0.053927,0.377657,0.48001,0.369383,1452.38269,2,?,?,?
3643,'2016/09/19 14:00:03:815',55,16.713276,0.913996,-0.290054,-0.030661,0.247504,0.519036,0.48872,0.428957,0.082575,-0.01109,0.048484,0.371467,0.476199,0.366476,1452.863525,2,?,?,?
3644,'2016/09/19 14:00:03:896',55,16.672962,0.913755,-0.291238,-0.036141,0.244481,0.51471,0.480025,0.419063,0.081465,-0.018457,0.047448,0.369384,0.47698,0.369916,1454.740112,2,?,?,?
3645,'2016/09/19 14:00:03:977',55,17.266722,0.912607,-0.286936,-0.03517,0.237579,0.512682,0.478909,0.423202,0.089621,-0.018704,0.044276,0.367983,0.478959,0.370447,1451.685303,2,?,?,?
3646,'2016/09/19 14:00:04:059',55,18.953592,0.902183,-0.314992,-0.078601,0.199948,0.489656,0.462184,0.42378,0.105736,-0.012414,0.032039,0.350421,0.482321,0.40951,1438.795654,2,?,?,?
3647,'2016/09/19 14:00:04:140',55,19.970243,0.898058,-0.332948,-0.097039,0.182543,0.473123,0.445364,0.419984,0.120483,-0.010575,0.013,0.320477,0.4709,0.425222,1425.448242,2,?,?,?
3648,'2016/09/19 14:00:04:221',55,20.961111,0.909512,-0.33162,-0.119159,0.161669,0.4581,0.439897,0.425353,0.146099,0.001387,-0.000864,0.297893,0.460928,0.44095,1409.490234,2,?,?,?
3649,'2016/09/19 14:00:04:302',55,21.750303,0.928639,-0.321881,-0.126592,0.149687,0.443794,0.428135,0.435573,0.178856,0.019187,-0.015343,0.271799,0.45091,0.464134,1392.001465,2,?,?,?
3650,'2016/09/19 14:00:04:383',55,23.092606,0.93116,-0.323267,-0.134234,0.151301,0.447562,0.426389,0.445257,0.20563,0.035258,-0.023707,0.250342,0.444393,0.491724,1377.940063,2,?,?,?
3651,'2016/09/19 14:00:04:465',55,24.422352,0.951738,-0.317781,-0.131141,0.155384,0.454295,0.434498,0.462872,0.231813,0.048764,-0.034893,0.226143,0.435373,0.507161,1364.0177,2,?,?,?
3652,'2016/09/19 14:00:04:534',55,25.617117,0.954041,-0.316099,-0.142049,0.142616,0.442237,0.426074,0.478091,0.260535,0.056138,-0.055908,0.195111,0.422612,0.525247,1344.921387,2,?,?,?
3653,'2016/09/19 14:00:04:616',55,26.797182,0.955359,-0.327841,-0.156334,0.132169,0.427497,0.411244,0.473961,0.281714,0.078587,-0.066038,0.179344,0.418034,0.550753,1332.06958,2,?,?,?
3654,'2016/09/19 14:00:04:697',55,28.309944,0.979412,-0.317132,-0.152986,0.127231,0.431175,0.419809,0.496371,0.307313,0.094757,-0.079319,0.158102,0.416137,0.567648,1314.980713,2,?,?,?
3655,'2016/09/19 14:00:04:778',55,29.234144,0.980194,-0.3366,-0.179848,0.108649,0.413597,0.407637,0.499274,0.317588,0.10209,-0.097182,0.130187,0.405403,0.590858,1300.325195,2,?,?,?
3656,'2016/09/19 14:00:04:860',55,29.546347,0.971012,-0.336246,-0.172098,0.119479,0.417378,0.413956,0.506045,0.32647,0.117987,-0.081847,0.129983,0.403923,0.591242,1296.266113,2,?,?,?
3657,'2016/09/19 14:00:04:941',55,29.8241,0.979653,-0.319501,-0.164975,0.106631,0.408836,0.422131,0.517804,0.325657,0.122001,-0.080725,0.12962,0.398772,0.59338,1290.46875,2,?,?,?
3658,'2016/09/19 14:00:05:022',55,29.515131,0.985819,-0.31583,-0.157921,0.090647,0.393495,0.418586,0.518243,0.330498,0.122094,-0.078175,0.120085,0.386232,0.589338,1282.369873,2,?,?,?
3659,'2016/09/19 14:00:05:103',55,29.576244,0.989419,-0.307276,-0.158936,0.081689,0.398984,0.431337,0.528974,0.336639,0.122761,-0.082871,0.104806,0.376913,0.591191,1275.918701,2,?,?,?
3660,'2016/09/19 14:00:05:185',55,29.239588,0.986632,-0.307787,-0.167504,0.070329,0.39043,0.432497,0.52948,0.339465,0.119597,-0.084725,0.092642,0.361127,0.589893,1268.567383,2,?,?,?
3661,'2016/09/19 14:00:05:266',55,28.981394,0.974803,-0.307422,-0.182768,0.039395,0.363104,0.425549,0.534075,0.333683,0.115975,-0.083939,0.081982,0.347754,0.586394,1259.630859,2,?,?,?
3662,'2016/09/19 14:00:05:336',55,29.563246,0.99012,-0.304461,-0.18811,0.031969,0.357953,0.424312,0.538622,0.339012,0.126109,-0.076964,0.070134,0.33321,0.593738,1252.336304,2,?,?,?
3663,'2016/09/19 14:00:05:417',55,29.677452,0.993719,-0.300057,-0.192644,0.019224,0.348943,0.42124,0.541554,0.347801,0.14154,-0.064799,0.045645,0.293934,0.568387,1237.159668,2,?,?,?
3664,'2016/09/19 14:00:05:499',55,29.328304,0.983858,-0.302158,-0.200366,0.008115,0.331543,0.408325,0.535119,0.349693,0.155288,-0.058412,0.025027,0.255489,0.556747,1219.119995,2,?,?,?
3665,'2016/09/19 14:00:05:580',55,28.313471,0.991867,-0.277516,-0.1917,-0.004199,0.317131,0.404959,0.539523,0.362241,0.166365,-0.048091,0.003636,0.220822,0.531749,1203.650269,2,?,?,?
3666,'2016/09/19 14:00:05:661',55,27.220829,1.013199,-0.256179,-0.193586,-0.030853,0.300251,0.397051,0.540225,0.372177,0.179679,-0.034066,-0.009117,0.182703,0.497791,1185.71521,2,?,?,?
3667,'2016/09/19 14:00:05:742',55,26.619736,1.016907,-0.256723,-0.203319,-0.032797,0.292398,0.381442,0.53251,0.394214,0.203238,-0.023039,-0.033576,0.142553,0.470222,1169.081055,2,?,?,?
3668,'2016/09/19 14:00:05:823',55,26.064617,1.021923,-0.23764,-0.203819,-0.038132,0.278251,0.369822,0.530742,0.404431,0.225317,-0.002911,-0.038291,0.10896,0.437202,1151.50415,2,?,?,?
3669,'2016/09/19 14:00:05:905',55,26.514679,1.032724,-0.235371,-0.210655,-0.052714,0.251165,0.341097,0.522113,0.397156,0.239735,0.017735,-0.040251,0.077872,0.400352,1135.754272,2,?,?,?
3670,'2016/09/19 14:00:05:986',55,26.31345,1.045015,-0.224624,-0.215667,-0.070132,0.238193,0.331342,0.515699,0.403077,0.26886,0.036078,-0.05153,0.039083,0.361472,1119.033447,2,?,?,?
3671,'2016/09/19 14:00:06:055',55,27.3804,1.056331,-0.218621,-0.220168,-0.082941,0.22208,0.300158,0.49391,0.402312,0.290718,0.054283,-0.054078,0.014026,0.324526,1100.363892,2,?,?,?
3672,'2016/09/19 14:00:06:136',55,27.181265,1.059745,-0.211914,-0.21913,-0.094917,0.207663,0.290983,0.490368,0.408536,0.311515,0.076204,-0.053563,-0.008548,0.286766,1083.250488,2,?,?,?
3673,'2016/09/19 14:00:06:218',55,27.036928,1.065521,-0.209773,-0.231092,-0.104014,0.199914,0.280139,0.488646,0.404368,0.312332,0.077742,-0.062247,-0.027247,0.26856,1074.117554,2,?,?,?
3674,'2016/09/19 14:00:06:299',55,27.581444,1.06724,-0.213068,-0.249372,-0.113836,0.189801,0.270575,0.490566,0.403121,0.317552,0.087753,-0.058971,-0.02888,0.26023,1070.964111,2,?,?,?
3675,'2016/09/19 14:00:06:381',55,29.04211,1.091706,-0.214863,-0.271257,-0.12069,0.196802,0.251659,0.478871,0.391541,0.327408,0.097113,-0.043469,-0.017633,0.25702,1067.418701,2,?,?,?
3676,'2016/09/19 14:00:06:462',55,30.221737,1.072894,-0.23674,-0.285016,-0.114367,0.196015,0.248582,0.475714,0.375506,0.316877,0.089096,-0.04652,-0.007891,0.266316,1070.94873,2,?,?,?
3677,'2016/09/19 14:00:06:543',55,30.003557,1.068557,-0.22319,-0.257523,-0.096281,0.201635,0.247844,0.466616,0.359252,0.308847,0.089688,-0.031033,0.016707,0.275041,1076.017212,2,?,?,?
3678,'2016/09/19 14:00:06:624',55,31.59738,1.07258,-0.229609,-0.267305,-0.094038,0.20682,0.246264,0.462204,0.343233,0.297119,0.079279,-0.030821,0.028342,0.294529,1083.165161,2,?,?,?
